post_id,chunk_num,cluster,z0,z1,z2,z3,z4
l7n1w0,0,33,10.474739,8.940623,11.314199,-0.37203345,8.300691
l6zo94,0,33,11.094454,8.514309,11.35272,1.0996143,8.392809
l70n11,0,-1,9.933335,10.714713,10.827166,0.44761547,8.067895
l70zin,0,-1,10.764184,9.696479,11.053115,-0.596451,8.215262
laywn3,9,30,10.182184,9.974594,9.470162,1.296158,7.9198165
lb300m,3,17,9.779573,11.448824,11.964993,-0.65930724,7.1825037
l71cr7,0,15,8.278356,11.933737,9.4716015,0.32721987,8.01445
l6zlf1,0,-1,10.0185585,9.801268,11.133002,0.41744953,8.115645
l7vwss,0,33,9.334,10.153752,12.253096,1.0814962,8.513744
l70usm,0,11,8.299872,10.568253,10.990609,0.3666541,7.3405304
l7770e,2,33,10.530907,8.986429,11.504901,1.1910716,8.66631
l7b11b,6,33,10.26713,9.532542,12.032163,0.10435456,7.78988
lajjs2,9,33,9.848687,9.719711,11.87321,0.39081043,7.819815
l952rj,1,-1,10.944542,10.968804,10.458286,0.015039305,9.788289
lb1j4h,2,11,7.9583583,10.536023,10.873486,0.5506083,6.94091
l9c1ca,0,33,9.075929,9.952271,12.394754,0.3844613,8.104797
l9qx8p,1,17,9.474959,11.315584,11.831412,-0.77863854,7.0374556
l83j8d,5,33,10.220189,9.497438,11.782414,-0.03730859,7.602983
l8oig7,3,27,11.810426,10.67921,9.740664,0.6959868,10.182611
l9bexc,3,15,8.18855,11.984438,9.579349,0.35017642,8.38918
l93jfu,4,33,11.66853,9.571454,10.709382,0.84382826,8.069743
l728hy,0,31,9.483492,11.05052,11.837452,0.8447251,8.665889
l81wp0,0,-1,10.265946,9.597372,10.127475,0.58888185,8.072996
l6x0yn,0,-1,9.334651,9.530007,10.902756,0.23923717,7.2013803
l94j6a,0,-1,10.708131,9.634402,11.167863,0.058104597,7.8749447
l6wvvt,0,15,8.685549,12.278625,9.176405,0.29767907,8.670557
l7x6j1,56,33,11.379411,9.025816,11.370324,-0.79622984,8.119759
l6zsk0,0,28,8.651516,9.422607,11.139917,-1.7022749,7.25151
l8cape,5,-1,10.234525,9.2132,10.49216,1.7275048,8.704228
l9rkn3,0,13,10.113775,11.170593,9.8748455,1.4283715,7.4773536
l6yxj4,0,-1,10.2484865,9.489233,11.470088,-0.97894496,7.9489837
l6j4r9,3,33,11.192963,9.551333,11.583689,-0.47644648,7.975282
l71imt,0,33,11.11859,8.496942,11.330756,0.5232652,8.4481535
lanf94,1,-1,8.083957,8.766467,11.4056,-0.7155825,7.167484
lc82yi,2,-1,11.780308,10.277503,10.839789,-0.36180812,8.783911
lb27ue,2,-1,9.852596,9.1665745,11.022556,-0.3464225,8.032837
l6wz3g,0,21,10.541496,11.519468,10.551172,0.8544946,9.644688
l8uql6,0,-1,10.740535,9.5423,11.040821,-0.23276177,8.386085
l7wulr,1,-1,9.682202,12.104594,9.12759,-0.45956466,9.712401
l7v3gf,0,15,8.614733,11.918466,9.255481,0.3373145,8.1549425
lahttc,2,23,11.857522,9.654461,10.088199,-1.2804027,10.351819
lajc9e,0,-1,10.159826,9.246369,11.58913,-0.4951693,8.28368
la32u6,2,-1,9.385025,11.606851,9.322512,1.1024611,7.47586
la1ljj,3,-1,9.980818,10.680265,10.792859,0.49981877,10.276335
l7967o,0,15,8.359179,11.863182,9.440706,0.14215764,7.830412
layqji,0,-1,11.31359,11.08164,9.951197,0.38868746,10.424778
l731u1,0,33,9.019854,9.943559,12.341336,0.8100634,8.443223
l803zd,0,23,11.731342,9.667386,10.12243,-1.2281243,10.265479
l7zzg0,10,-1,9.95767,9.283792,11.73055,-0.27273908,8.535093
l8octf,1,-1,9.586173,9.53551,11.484249,-0.24509665,8.087588
l7c2oc,0,33,11.231935,9.119862,11.734563,-0.7015584,8.40496
l95k8j,2,11,8.1246,10.3722515,11.024022,0.5167954,6.942312
l7qx9i,0,33,9.894722,9.394716,11.62934,-0.1787459,7.867049
lbqa3q,2,33,9.743104,9.847532,12.025136,0.3644552,8.054513
l70hp8,1,33,10.552252,9.095412,10.709173,1.83828,8.209869
l7c28s,0,15,7.851296,12.006519,10.010218,0.5500168,8.486487
l8nvir,2,-1,11.058407,9.357883,10.095972,0.69299936,8.171824
l7mz8d,0,-1,10.375629,10.48158,10.435878,0.43770406,8.028066
l72e72,0,15,7.806823,12.394185,9.229796,0.5425517,8.219633
l72hq4,0,15,8.03748,12.152942,8.910256,0.4190754,8.101923
l72cl9,0,19,9.618179,11.119011,10.568874,0.40183252,10.376268
layi0n,0,15,8.269987,12.208936,9.051165,0.57510567,8.147284
l8or4p,2,-1,8.17653,12.29959,10.750197,-0.9681687,6.838663
l7rmsv,1,10,8.311725,10.800015,11.511437,1.2006474,8.874963
l70we4,0,-1,11.413001,9.449085,10.461972,1.0349257,8.482518
l6zjo2,0,-1,9.219771,9.646431,12.085857,0.19898412,9.167231
l9p1xu,16,-1,11.756753,10.255185,10.648252,-0.50597847,8.97661
l7x6j1,37,33,11.755465,9.359395,11.618118,-0.6376149,8.04517
lam364,1,-1,7.8241196,10.166,11.052234,-0.8534551,7.6437206
l9txha,0,-1,9.67068,10.001601,11.605965,0.5096713,8.117547
l6yxba,0,-1,11.081075,10.6896105,9.598388,-0.61647344,10.869
l6zfac,0,21,10.442984,11.631293,10.675464,0.68439317,9.608987
l71yj1,1,-1,10.11102,8.519805,10.463696,0.82407737,8.635542
l9o5vc,2,-1,10.936845,10.560768,9.572973,-0.28666335,10.814783
l71t3c,0,-1,10.172187,9.642252,11.189096,0.2920068,7.5684037
l7770e,0,15,8.602078,12.636229,8.891981,0.33270985,9.078584
l6yz5l,0,15,8.635515,12.635437,8.972252,0.3150403,9.1484785
l72t5b,0,15,7.9079275,12.404008,9.19846,0.54194456,8.393436
lb15al,1,27,11.519945,11.0687065,9.999335,-0.28998536,10.1166725
l7uxqf,2,30,9.716699,10.771573,10.112114,1.1149584,7.907652
l8xiqh,8,30,10.416438,9.980536,9.513013,1.3404143,7.966106
l7243u,0,33,9.180161,9.538964,12.292263,0.048257038,8.865861
lbr5da,1,33,11.714323,9.181895,10.746916,0.71325535,8.021435
lbbykw,0,33,9.432174,9.873622,11.775965,1.5260717,8.8088455
lbg9ha,14,-1,9.23331,10.205839,12.20008,0.57062423,8.82437
l72t64,0,33,11.584017,8.967702,11.218354,1.0105312,8.289649
l714o0,0,-1,11.099915,10.870932,9.639016,1.198377,9.552679
lb8jgx,0,-1,10.0740795,10.241549,11.434928,-0.39839637,7.5424943
lc8vgo,8,21,10.156582,11.611813,10.855315,0.65107656,9.372254
l6yy3x,0,15,8.622831,11.976174,9.234244,0.7171675,7.890274
l700me,1,15,8.483957,11.927251,9.340463,0.6082126,8.008327
lc8a3h,0,27,11.091843,11.148867,9.766175,0.7982902,10.398951
l7uxo3,0,-1,11.428719,10.177607,9.942223,-1.0214218,10.444948
l710ev,0,-1,10.906631,9.796816,10.876823,1.3485682,8.591306
l6zwa8,0,15,8.532014,12.345115,9.134237,0.30508003,8.870477
l9ax4o,1,-1,9.249327,12.578878,8.916552,0.45006245,9.779235
l729vc,0,27,10.81885,10.658122,9.352345,-0.32828215,10.528212
lc76sl,0,27,10.99269,10.631306,9.477723,-0.32243073,11.100658
l741vr,0,15,8.421721,12.307712,9.181581,0.6273363,8.540618
l70tb8,0,-1,11.049408,9.616529,10.828234,-0.5110464,8.291257
l6wxya,0,1,8.731941,10.505989,10.100961,-1.2581015,8.861488
laylnf,0,-1,11.322948,9.845882,11.183005,-0.24217506,7.6736
l728mu,0,33,9.154677,9.537016,12.436737,0.55020905,8.861148
lbbnwd,1,-1,10.676097,9.825312,10.373679,2.0132332,8.554567
l8tlwo,2,-1,10.512629,9.648476,11.754964,-0.43383497,8.092751
l6z02x,0,18,9.693204,8.888094,10.484649,0.8673585,8.335687
lb1ujn,3,27,11.831314,10.620695,9.45829,0.35059807,10.484917
laii12,0,-1,7.838875,11.763146,9.8180275,-0.18467757,7.7622476
l79wno,1,-1,10.019702,9.396864,11.098224,0.24712276,8.170594
l753y8,0,-1,10.698426,8.834187,10.98085,-0.61476755,8.319736
l8zd0i,2,-1,9.808197,9.079333,10.467121,1.123575,8.238748
l734my,0,-1,9.657248,9.023549,11.883988,0.9661615,8.2811365
l7proo,2,33,11.537987,8.870095,11.187244,1.0737242,8.231115
lb28br,2,-1,10.019005,9.631351,11.853163,0.4499548,8.315684
l7keyh,4,33,11.812597,9.470198,11.233702,-0.04182784,7.8888764
lc75u2,0,13,10.045092,11.347932,9.187744,1.4231541,7.25985
l9ahrw,2,13,9.967154,11.500068,9.340338,1.3877642,7.3117523
l8p1n8,2,33,9.95027,8.971415,11.479968,0.5220019,8.5814905
l6h87i,0,-1,10.094788,10.522129,9.74147,1.0104325,7.5260215
l71u18,0,15,8.321618,11.908022,9.321693,0.07875868,7.950716
lbl6vq,2,5,7.9287257,8.985556,12.711298,-0.26711693,9.255859
l702ay,0,33,9.093937,9.7952175,12.045718,0.89633036,8.863666
l7vhkg,1,-1,10.574095,9.597195,10.599378,-0.2238409,8.17821
l727c0,0,-1,10.999176,8.456946,11.328547,0.4778982,8.420756
l71qbd,0,27,11.896761,10.889607,9.855891,-0.45099285,10.113631
lbkbqq,4,-1,8.950458,9.477926,12.185515,-0.07572404,8.150497
l6zs9f,0,33,11.827095,9.480248,10.7505665,1.0677615,8.133618
l6zz2u,3,15,8.151718,12.165223,9.427929,0.11323199,8.171606
layk95,2,28,8.771356,9.404391,11.181182,-1.555411,7.3923855
lc4boy,2,-1,11.144165,8.98287,11.541311,-0.18563569,8.263946
l70510,0,-1,9.885644,9.698152,10.441108,1.0160522,8.254062
lc7ni0,0,-1,10.421202,9.342927,10.344219,-0.013099518,8.947084
lamltp,0,13,10.0635195,11.333289,9.229212,1.3879926,7.222277
l7wmkf,1,33,10.284033,9.557725,10.956624,1.9968675,8.8936825
l6zf4i,5,33,10.716746,10.081978,10.243845,2.1072483,9.128028
l71e64,0,-1,10.314998,9.345418,11.421883,1.4412937,9.087691
l9n1o6,10,30,9.735272,10.696163,10.063363,1.1943526,7.8888254
l6zlt8,0,-1,11.224967,9.098434,10.135546,0.34180897,7.9194374
lb8hjc,11,13,9.959383,11.507008,9.313086,1.3765305,7.275161
l8w9z8,1,-1,10.1309395,9.867021,11.25982,0.58925945,8.459437
l72rn5,0,-1,10.808807,9.728666,10.847665,1.5749408,8.827775
l72n0k,0,33,11.575035,8.724439,11.228707,1.3372874,8.09454
la1x7j,1,27,11.436759,11.135873,9.843032,0.65233546,10.392996
l720ru,0,33,9.766632,9.636204,11.760585,1.3558637,8.697967
l8rwve,13,-1,11.380995,8.724541,11.362663,0.4437182,8.278015
l72hst,0,-1,9.048502,10.662084,11.7988,0.35168716,7.905519
l72f8b,0,-1,10.77596,8.729896,11.121622,0.83315057,8.41601
l6ruv8,1,-1,10.910527,9.5891285,11.719147,-0.40845993,8.124687
l8yxm8,3,-1,11.11196,9.598806,10.839273,0.5569219,7.5602903
lbq3s5,0,28,8.95165,9.506301,11.540289,-0.4737751,7.9646683
lc6rgv,5,33,8.850583,10.076309,12.450424,0.49545473,8.270624
l74uxk,0,15,7.912016,12.167336,9.345851,0.59276533,8.224624
l70l6i,0,28,7.8252645,8.988516,11.144942,-1.4322585,6.683978
l6jr5f,0,-1,10.63127,10.495533,10.127705,1.9675741,9.387228
l71b0z,0,-1,8.516613,9.402401,10.801501,-0.2591508,7.2395816
lamh4z,1,-1,10.899842,9.1500225,10.710538,1.6092111,7.9503994
l7o2rq,7,6,10.196528,10.989388,9.427137,-1.5856777,10.785389
l73d9v,3,30,10.940371,9.570386,10.280033,0.81568223,7.858731
l6wvfo,0,33,11.42725,9.932102,10.7250395,1.5132622,8.283592
l6yy4s,0,30,10.646999,9.847829,10.106599,1.2905564,7.5828667
l9leg7,0,28,8.502939,8.973292,11.73893,-1.0671314,7.451654
l71ikt,0,9,10.528136,10.958672,9.159994,-0.75234663,11.409806
lc6ytw,0,-1,11.039944,9.175265,10.795742,1.6723304,8.08976
l7uliy,1,-1,10.44271,9.791464,11.062559,0.5589726,8.179132
l8v7u4,1,33,10.344572,9.696721,10.666372,2.0090275,8.33021
lb1ujn,4,-1,8.653597,9.860838,11.317465,0.4556193,7.328873
lb1uir,0,21,10.185712,11.673896,10.92934,0.5460414,9.344966
l71dsd,0,22,9.5432825,10.889504,9.887654,1.3530306,6.3025594
l757j4,0,33,10.159017,9.498056,11.946266,0.056135308,7.572553
l71dgg,0,31,9.497592,11.093581,11.794295,0.7640673,8.646749
l8daci,0,28,7.8258038,9.000234,11.138189,-1.4249995,6.680966
l71q3n,0,-1,10.29488,9.589865,10.272398,0.55655843,8.901124
l70zab,0,-1,8.473434,9.996198,11.682671,-1.5389394,6.765
laznjj,1,33,11.23821,9.011665,11.40517,-0.8394498,8.718175
l6znu1,0,-1,10.1370535,11.347182,10.830504,0.7754177,8.959596
lbggva,1,33,9.313088,9.606618,12.1413,-0.09762547,8.651069
lc8p23,0,31,9.800617,10.957048,11.563524,0.40455118,8.441062
lc6rgv,6,19,9.713496,11.078121,10.5676,0.41230768,10.384536
l97ykd,8,-1,10.136655,9.778638,10.903251,-0.06184561,7.8416142
l97ykd,5,27,11.528978,10.955413,9.573255,0.8009196,10.607551
laoe5l,2,33,11.773692,9.596772,11.126366,-0.11240698,7.8491945
l8yxm8,0,15,8.3025255,12.020048,9.85969,0.13400504,8.322041
l8daci,5,-1,10.5843315,9.094946,10.900598,0.4684975,8.283525
l83myh,1,27,11.541826,10.469574,9.812052,-0.17379826,10.402561
l6zjg1,0,15,8.765625,11.672284,9.030533,0.5148279,7.983106
l6zeef,0,-1,10.208906,10.41488,10.5106535,1.4879326,8.50013
l6zy0a,3,-1,10.800796,10.651392,10.731443,0.0798433,9.82637
l72l7f,0,33,11.888161,9.400879,10.905182,1.1559045,8.073735
l7579n,0,-1,10.180915,8.542443,10.709398,0.6498345,8.7971
laoj02,8,15,8.137426,12.024521,9.692858,0.07678028,7.893205
l72bbc,0,-1,9.655394,9.391791,11.793296,-0.2074988,7.9780927
l72fib,0,-1,10.976441,9.23066,10.629688,1.7098186,8.141015
l6zgml,0,31,9.462917,11.151331,11.785169,0.91992176,8.65321
lbttxt,1,-1,10.344361,10.00363,10.715513,2.041455,8.7212925
l72ozc,0,-1,11.562186,9.62873,10.988309,0.27147463,8.361416
l9l9dr,2,17,9.642502,11.514831,11.7494755,-0.21930465,7.659253
lb24jd,0,27,11.320426,10.44437,9.503687,-0.6237167,11.363793
l715ih,1,33,11.257956,8.640137,11.2617855,1.3254706,8.237808
lb26xj,0,27,10.758593,10.6932125,9.177429,-0.24249274,10.695991
lbe80d,1,-1,9.192138,9.276284,11.741893,-0.11760303,8.477585
l6x111,0,-1,9.488309,9.977794,11.554491,1.2651591,9.0619755
l9mry6,30,-1,11.3913765,8.964307,11.129812,0.49571672,8.223421
lc5v6d,0,28,8.895924,9.400045,11.385271,-1.2204288,7.3675528
laq7vx,4,33,9.82582,10.060081,12.068887,0.110965684,7.819557
l8vcqk,2,27,11.893621,10.719047,9.483323,0.44442,10.559928
l71h8i,0,33,11.304159,9.162605,11.410383,-0.96335226,8.549489
l6zjl2,0,-1,9.421056,10.763002,11.939829,-0.29034698,7.8525186
l71ape,0,-1,9.433175,1.047308,8.930644,2.0586648,7.7514462
lc8s7j,1,-1,11.092011,9.824157,10.844315,1.1708143,8.41698
l7ck86,0,-1,11.246223,9.5872755,11.139538,0.6542146,7.6488457
lb0rwe,2,28,8.877491,9.284059,11.3400955,-0.78669035,7.7571945
l9bfp3,2,25,10.785369,10.2545595,9.915336,0.12090948,10.660452
lbp180,0,33,9.69693,9.682036,11.839386,-0.098797634,7.859138
l71ntm,0,-1,10.848861,10.399908,9.85235,1.9459801,8.572196
l7217q,0,-1,8.963528,10.38176,11.961992,0.30859193,8.244084
l708e5,0,-1,10.3004265,9.635166,10.843119,-0.28979415,8.046223
lazh3i,0,33,9.402891,9.960374,12.096657,1.0000033,8.770954
l7ca8b,1,-1,11.620543,10.607574,10.399784,-0.035424937,9.341991
l6wyiq,0,-1,10.552281,9.974727,10.645043,0.019582583,8.090192
l6zegh,0,-1,11.606255,9.744254,10.7520075,1.1030923,8.548075
lc9urd,0,-1,11.491851,10.334703,10.2065325,1.1941366,8.6878
l6m429,2,-1,10.353419,8.997273,11.749377,0.055293158,8.806573
l6h685,0,-1,9.735464,11.291553,12.0262,0.9684952,8.709215
laha43,19,25,10.890992,10.109036,10.528446,-0.038025975,10.3720255
laxo4c,0,15,7.9879084,12.139949,9.304203,0.44332442,8.22151
laxviv,0,33,10.78966,8.723042,11.153978,-0.73576665,8.51989
l9246n,3,-1,9.782984,10.677412,10.769511,0.42243692,7.9684196
lb8lwf,2,15,8.19759,12.28063,9.209874,0.59313804,8.5941725
l71e4c,1,-1,9.622307,8.934587,11.450268,-0.164919,8.420014
l8p1ah,0,-1,10.091908,8.53216,10.476483,0.840086,8.688084
l8v7u4,0,15,8.198585,12.305921,9.628009,0.20574838,8.148629
lbhw7k,2,15,8.555428,11.967283,9.063249,0.4586615,8.048211
lc4yc0,1,33,11.390219,8.678559,11.10266,0.8477497,8.093346
lbaqcq,4,33,11.009754,9.095452,11.514402,-0.81957495,8.423505
l6ze7h,0,-1,10.774784,9.764526,11.637547,0.37508953,8.187276
l714df,0,33,9.468112,9.716652,11.894096,0.9807306,8.890456
l6kgik,6,-1,10.284506,9.5368,10.835395,0.40028787,7.8447824
l7by93,0,27,11.648733,11.054459,9.6449995,0.9159294,10.339784
layhi8,0,-1,10.336002,9.805996,10.565439,0.5066435,7.9212728
l6zr6b,0,33,9.402896,10.00222,12.61419,0.53087854,7.5620093
l79iay,1,-1,8.543322,10.080795,11.132504,1.4648364,11.579324
laha43,5,27,11.505255,10.5202265,9.373589,-0.10376262,11.199091
l70rwx,5,0,6.550054,11.38513,10.392038,0.9054148,6.645196
l729qh,3,15,8.884585,12.3064,9.236843,0.12137536,9.297988
l722jt,0,33,10.883158,9.312216,11.7005625,-0.759813,7.9754233
l87rwj,3,33,9.083685,9.729055,12.2462015,0.5288289,8.9564085
l707q2,0,-1,11.783246,10.014498,10.40714,1.1352288,8.360697
lbfluv,0,-1,9.9448185,9.701614,11.828025,0.6320498,8.402318
l7x6j1,36,33,10.376661,9.143905,10.916041,1.8334634,8.38149
l7133z,0,30,10.095309,10.275403,10.136446,0.53413385,7.7050624
lbg9ha,11,15,8.5713415,11.674445,9.439431,0.89674556,8.131986
l6zwhx,0,27,11.2479925,11.129518,9.676401,0.96695185,10.333247
l728xk,4,-1,11.15105,9.326162,11.756134,-0.728363,8.465828
layke4,0,33,11.399659,8.832576,11.123844,0.88874024,8.054781
l79o2j,0,-1,10.901893,9.541179,10.580301,-0.70246094,8.906245
l738t5,0,-1,9.836887,9.263246,11.132099,1.4918582,8.74706
l71cv2,3,28,7.80808,8.983442,11.135913,-1.4363086,6.662909
l9lt2h,0,-1,11.813636,10.405981,10.115982,0.08091452,9.416082
l6zfxb,0,27,10.805587,10.695369,9.412177,-0.20922637,10.814642
l704cq,1,-1,9.875781,10.011742,10.80003,0.29462013,8.016675
l6zjvs,0,14,9.000695,11.946443,9.19939,0.9231793,7.7274404
lap1nk,0,33,10.822445,8.72424,11.475553,1.3739095,8.415503
laylod,0,-1,11.5179615,8.9307785,11.123302,0.17598611,8.112659
l9fee6,0,33,11.692952,9.523887,10.485086,1.0147034,8.208169
lb2zyw,2,22,9.508399,10.81397,10.011862,1.3616766,6.5023875
l78flm,2,27,11.709402,10.503412,9.81841,0.0014970442,10.370408
layigl,0,-1,10.656883,9.94245,10.262773,0.48662573,8.003999
l714u2,0,33,11.440284,9.261232,11.461482,-0.5710809,7.901048
lbc758,0,33,11.429583,9.887575,10.79913,1.5375679,8.176147
l6zlpu,3,-1,9.58927,9.764398,11.965609,-0.2436777,7.821403
l6wvv6,0,15,8.195157,12.3065815,9.710361,0.5596469,8.278842
l712nm,0,27,11.302612,10.803504,9.815491,-0.5472631,10.567093
l8qh9s,2,-1,9.988193,9.845438,10.937906,-0.018659461,7.883674
l8od5u,1,27,11.401378,11.016304,9.653618,1.0803632,10.42875
l6yzpu,0,-1,9.586194,9.701243,11.671783,0.43495432,8.404538
l9p1xu,8,33,10.521517,9.451736,11.010404,1.8543041,9.002712
lbkca4,0,27,12.023301,10.987647,9.454206,0.9423669,10.5505085
l9l4rr,3,19,9.728421,10.980179,10.678065,0.42840505,10.301147
l6zkud,1,33,10.775179,8.762936,10.994127,1.6425602,8.343043
l6wz5p,0,33,11.679008,9.463318,11.536637,-0.72217476,8.026169
l70y8h,1,27,11.781273,11.151054,9.679454,0.62887025,10.354389
l6tbye,0,27,11.243725,10.859679,9.801887,-0.27193192,10.1307955
l71xf3,2,27,11.61865,10.641274,9.809875,0.77438986,10.146689
lc9ivk,3,23,11.81462,9.679168,10.052951,-1.2882026,10.377853
l9cz1k,2,-1,11.140008,9.659095,10.764766,0.08996213,7.3928146
l711de,0,-1,10.802935,8.819602,11.821824,-0.05103623,7.915096
l6hl90,0,15,8.635071,12.234952,9.374308,0.4649838,8.702916
l7omrz,1,26,11.11812,10.888107,9.780562,1.7263427,9.637555
l71939,0,31,9.824189,10.657665,11.523236,0.33773515,8.258984
l7ixaz,1,0,6.6065836,11.349129,10.414271,0.88306344,6.6686573
lbfoj4,0,15,7.775619,12.128958,9.44368,0.69160485,8.394831
l7a5sb,3,33,9.139171,9.98229,12.378634,0.7638838,8.450059
lazs70,2,33,9.097742,9.877643,12.189018,1.1497545,8.5860615
l71tvq,0,19,10.029585,11.175014,10.366804,0.42592284,10.548757
l9g8ft,30,13,9.973975,11.493068,9.198949,1.4579452,7.2394114
l6zdd9,0,-1,11.336348,9.185115,11.310488,1.1885915,8.152186
lbnrmi,2,30,10.854933,9.658963,10.111745,1.124345,7.690015
l8ml45,40,15,8.316836,12.336001,9.499929,0.23938224,8.847858
l6ywsa,0,-1,10.642216,9.191297,10.786031,-0.22963712,8.416775
l70h1u,0,-1,11.032635,10.945294,9.868164,1.0711468,9.60185
lbqu60,2,30,10.386474,9.708648,9.684618,1.1372035,8.027528
l72o72,0,27,11.087837,11.12956,10.104942,0.06967023,9.880896
l6zr0x,0,-1,10.376479,9.541801,10.486656,2.1908848,7.6422944
lazoze,0,-1,10.584324,10.091438,10.163631,1.4337591,8.618809
lbhwf9,1,12,10.026385,9.546026,11.312597,0.05192172,9.3646145
l6zxvu,0,33,9.40679,9.995472,11.940166,0.8995613,8.4620695
l8t3dm,5,33,10.41362,8.811984,11.509699,-0.39434183,8.1984825
laq7vx,18,-1,8.578124,12.238783,9.921165,0.5909102,8.635657
l9o78x,1,11,8.19965,10.337416,10.988329,0.49710098,6.966205
laj1ug,1,30,9.748954,10.677775,10.040985,1.1662109,7.8829107
l8aioo,0,3,8.215025,9.803605,12.80226,-1.695817,6.8887315
l7n0q5,0,27,11.665683,10.47776,9.886292,0.6540282,9.951813
laywn3,8,11,7.9864984,10.887953,10.570917,0.4935473,7.1779947
l7voyx,1,25,10.565237,10.191957,10.747329,0.65236384,10.226848
layk5k,3,-1,9.99231,10.012538,11.177642,1.4470115,9.197208
l71u22,0,-1,10.924652,9.01013,11.467146,0.006949071,7.89331
l6novm,3,15,8.385191,11.997329,9.6042,0.32625073,8.111099
l72hrd,0,27,11.762603,10.809845,9.953118,-0.16981761,10.127821
lbp180,3,-1,11.649458,9.646761,11.005799,0.5007021,7.9257903
l70t5b,0,-1,10.532808,9.690677,11.555921,-0.6103695,8.012684
l6wuxe,0,33,11.135675,8.470243,11.43625,1.3818475,8.484756
l80sl1,10,17,9.441558,11.33771,11.708815,-0.5859978,7.231733
l712ds,1,33,10.030564,9.273026,11.622003,-0.31557667,8.090921
laykod,0,15,8.550666,12.037446,9.254627,0.034323264,8.9681835
l71s8x,1,-1,10.116403,8.701836,10.902674,0.782082,8.725677
l8lr0l,2,13,10.217988,11.211075,9.298015,1.2834795,7.3515587
l6ziws,0,33,9.660313,9.885429,11.861034,0.06624063,7.9816403
lb9rmm,0,27,11.6266365,11.093412,9.688338,1.0078561,10.356364
l731hs,0,-1,9.640622,10.115915,11.20247,0.017725883,8.142973
l6yzsa,0,-1,10.992674,8.722734,11.311182,0.037031554,8.603912
l8t3dm,2,30,10.58114,9.666426,9.90314,0.99408823,7.9807396
l71ag1,0,25,10.969196,9.926113,9.972873,-0.33527896,10.599839
lb7uvx,0,-1,11.887928,10.07139,10.6662445,0.55304134,8.465641
la7du0,0,-1,10.444356,10.062092,10.507156,1.7429769,8.60882
l8fz38,4,33,9.668127,9.949622,12.133219,0.5079382,8.103703
lanaps,4,27,11.315769,10.722756,10.254307,0.11573004,9.602579
l6kgq9,0,27,11.890087,11.136522,9.761607,1.0186694,10.224906
l6zfnv,0,-1,11.185627,10.8607,10.2329445,0.61250585,9.525444
l70t0a,0,-1,9.493016,9.773068,11.163624,-0.24397457,7.5980506
l7zfpe,7,15,8.249019,12.108597,9.043552,0.38044542,8.030718
l71yxn,18,33,11.57784,9.410815,11.423995,-0.48422763,7.930514
l7utlq,0,-1,10.649111,8.896378,11.88496,0.5583548,8.542814
laznjj,0,-1,9.516092,9.698179,12.237663,0.22503838,8.777275
l71422,0,15,7.7502713,11.958901,10.264574,0.7396492,8.7419
l9lbtm,1,23,11.832982,9.657331,10.078472,-1.288436,10.339722
l6rxi4,1,28,8.881525,9.394584,11.433769,-0.72863746,7.6942215
lajfk6,0,25,11.084214,10.301308,9.717194,-0.94948024,10.046999
l72iur,0,33,9.428273,9.729242,12.190939,-0.0021126973,8.479061
l90vcc,6,28,8.408046,8.945086,11.74417,-1.0678035,7.315338
l7u27v,0,13,9.765239,11.7053,9.35486,1.2098446,7.478346
l72mny,0,18,9.722309,8.900232,10.450711,1.0987812,8.191124
l757r4,0,33,11.031569,8.6949215,11.615968,-0.11447319,8.115172
l8rws1,0,33,11.316781,9.771929,11.29153,-0.91946906,8.1483965
l7171g,0,30,10.372307,10.049971,9.605646,1.0603932,7.762259
lajpxi,1,11,8.106803,10.222947,11.038481,0.4737955,6.9129667
l729af,0,15,8.231846,11.890517,9.801651,0.28747684,8.248986
l70zbb,3,-1,9.889452,9.448132,11.779479,1.358892,8.451372
l70zu1,0,27,11.1658745,11.174038,9.741133,0.6849045,10.634811
l72rmu,0,27,11.399161,10.951658,9.605436,0.850472,10.57057
lbg9ha,13,27,11.66482,10.735932,9.593578,0.46094605,10.562522
lakhh2,1,27,11.596246,10.662509,9.635743,0.38488156,10.348176
l70s71,0,-1,11.561952,10.001444,10.119229,-0.08568286,10.356021
l6zsia,0,17,9.795835,11.453776,11.90444,-0.586242,7.1425433
l6zceo,0,33,9.277918,9.568929,12.41237,0.6896692,8.542296
l72fjk,0,33,8.91992,9.943829,12.30381,0.713859,8.587258
l72hzn,0,-1,11.144445,9.040883,10.907272,-0.019612407,8.184143
l9z88h,2,-1,10.128327,9.6672735,11.68172,-0.09058358,7.3893604
l7ia87,1,25,10.837506,9.971324,10.320802,-0.45646876,9.735756
layu32,1,-1,11.374697,9.3548565,11.410565,0.84159315,8.116853
l70s4a,0,15,8.021611,12.273106,9.78016,0.57925564,8.304405
l8q091,1,-1,10.824959,9.092398,11.779832,-0.7646325,8.506368
la654r,1,15,8.053518,12.547895,9.725361,0.4014812,8.465398
l70lq2,0,-1,11.637728,9.73672,10.425635,0.9450803,8.430814
l9j2vk,1,33,10.291844,9.513373,11.688548,0.07480754,7.5254407
l7x3ds,0,-1,10.996505,9.670675,10.522054,1.4759592,6.8334994
l6su5c,1,-1,9.945984,9.983813,11.992567,-1.0079055,7.9673295
l8y19d,0,33,11.480315,9.225604,10.937018,0.8778684,7.885091
